SUBCATEGORY,CATEGORY,SECTION,AVG_QTY_STRUK_MONTH_BEFORE,AVG_QTY_STRUK_MONTH_AFTER,AVG_QTY_STRUK_MONTH_GROWTH,AVG_STRUK_MONTH_BEFORE,AVG_STRUK_MONTH_AFTER,AVG_STRUK_MONTH_GROWTH,PURCHASE_FREQUENCY_BEFORE,PURCHASE_FREQUENCY_AFTER,PURCHASE_FREQUENCY_GROWTH,SPT_BEFORE,SPT_AFTER,SPT_GROWTH,SPB_BEFORE,SPB_AFTER,SPB_GROWTH,BUYER_COUNT_BEFORE,BUYER_COUNT_AFTER,BUYER_COUNT_GROWTH
2117E - GROWING UP MILK MAINSTREAM >1000G,2117 - GROWING UP MILK MAINSTREAM,MILK & DIAPERS,1.0,1.0,0.0,1.0,1.33,0.33,2.0,1.33,-0.335,240000.0,246250.0,0.026,480000.0,328333.0,-0.316,1.0,3.0,2.0
2118A - GROWING UP MILK PREMIUM BOX 150-200G,2118 - GROWING UP MILK PREMIUM,MILK & DIAPERS,1.08,1.12,0.037,83.5,81.33,-0.026,1.82,2.24,0.2308,43369.0,44732.0,0.0314,78725.0,100134.0,0.2719,92.0,109.0,0.1848
2118B - GROWING UP MILK PREMIUM BOX 300-600G,2118 - GROWING UP MILK PREMIUM,MILK & DIAPERS,1.05,1.1,0.0476,202.5,186.67,-0.0782,2.11,2.65,0.2559,78702.0,83455.0,0.0604,166013.0,221493.0,0.3342,192.0,211.0,0.099
2118C - GROWING UP MILK PREMIUM BOX 700-1000G,2118 - GROWING UP MILK PREMIUM,MILK & DIAPERS,1.2,1.22,0.0167,270.0,232.67,-0.1383,2.13,2.55,0.1972,191367.0,191525.0,0.0008,408451.0,487900.0,0.1945,253.0,274.0,0.083
2118D - GROWING UP MILK PREMIUM CAN 700-900G,2118 - GROWING UP MILK PREMIUM,MILK & DIAPERS,1.44,1.25,-0.1319,106.5,97.33,-0.0861,1.87,2.04,0.0909,206594.0,178434.0,-0.1363,386005.0,364355.0,-0.0561,114.0,143.0,0.2544
2118F - GROWING UP SPECIALITY MILK PREMIUM,2118 - GROWING UP MILK PREMIUM,MILK & DIAPERS,1.08,1.07,-0.0093,37.5,41.67,0.1112,2.68,3.47,0.2948,147867.0,130598.0,-0.1168,396071.0,453467.0,0.1449,28.0,36.0,0.2857
2118G - GROWING UP MILK PREMIUM >1000G,2118 - GROWING UP MILK PREMIUM,MILK & DIAPERS,1.11,1.15,0.036,9.0,11.33,0.2589,1.2,1.7,0.4167,454806.0,458641.0,0.0084,545767.0,779690.0,0.4286,15.0,20.0,0.3333
2119A - GROWING UP MILK SUPER PREMIUM BOX 200-700G,2119 - GROWING UP MILK SUPER PREMIUM,MILK & DIAPERS,1.17,1.21,0.0342,83.5,95.0,0.1377,1.96,2.32,0.1837,152384.0,147378.0,-0.0329,299389.0,341486.0,0.1406,85.0,123.0,0.4471
2119B - GROWING UP MILK SUPER PREMIUM CAN 400G,2119 - GROWING UP MILK SUPER PREMIUM,MILK & DIAPERS,1.03,1.07,0.0388,29.5,22.33,-0.2431,1.44,1.86,0.2917,182593.0,191393.0,0.0482,262756.0,356203.0,0.3556,41.0,36.0,-0.122
2119C - GROWING UP MILK SUPER PREMIUM CAN 700-1000G,2119 - GROWING UP MILK SUPER PREMIUM,MILK & DIAPERS,1.2,1.12,-0.0667,78.5,93.0,0.1847,2.12,2.51,0.184,339301.0,351111.0,0.0348,719868.0,882522.0,0.2259,74.0,111.0,0.5
2119D - GROWING UP MILK SUPER PREMIUM >1000G,2119 - GROWING UP MILK SUPER PREMIUM,MILK & DIAPERS,1.25,1.65,0.32,6.0,5.67,-0.055,1.5,2.12,0.4133,501533.0,712035.0,0.4197,752300.0,1513075.0,1.0113,8.0,8.0,0.0
2121A - BABY CEREAL BOX 100G,2121 - BABY CEREAL,MILK & DIAPERS,1.34,1.29,-0.0373,66.5,59.0,-0.1128,1.53,1.64,0.0719,27022.0,25757.0,-0.0468,41309.0,42213.0,0.0219,87.0,108.0,0.2414
2121B - BABY CEREAL BOX 120G,2121 - BABY CEREAL,MILK & DIAPERS,1.56,1.45,-0.0705,130.5,127.0,-0.0268,1.57,1.69,0.0764,23561.0,22717.0,-0.0358,37045.0,38297.0,0.0338,166.0,226.0,0.3614
2121C - BABY CEREAL BAG,2121 - BABY CEREAL,MILK & DIAPERS,1.56,1.77,0.1346,51.0,69.67,0.3661,1.31,1.63,0.2443,13829.0,20017.0,0.4475,18085.0,32684.0,0.8072,78.0,128.0,0.641
2122A - BABY BISCUIT,2122 - BABY BISCUIT & SNACK,MILK & DIAPERS,1.21,1.27,0.0496,113.0,131.67,0.1652,1.31,1.43,0.0916,17710.0,19176.0,0.0828,23135.0,27443.0,0.1862,173.0,276.0,0.5954
2122B - BABY SNACK,2122 - BABY BISCUIT & SNACK,MILK & DIAPERS,2.02,1.99,-0.0149,767.5,678.0,-0.1166,1.68,1.87,0.1131,20387.0,20190.0,-0.0097,34164.0,37711.0,0.1038,916.0,1089.0,0.1889
2131A - PREGNANT MILK 150-250G,2131 - PREGNANT MILK,MILK & DIAPERS,1.03,1.05,0.0194,30.0,29.0,-0.0333,1.25,1.26,0.008,47667.0,49175.0,0.0316,59583.0,62003.0,0.0406,48.0,69.0,0.4375
2131B - PREGNANT MILK 300-400G,2131 - PREGNANT MILK,MILK & DIAPERS,1.12,1.03,-0.0804,24.0,25.0,0.0417,1.41,1.27,-0.0993,99477.0,91699.0,-0.0782,140438.0,116566.0,-0.17,34.0,59.0,0.7353
3431A - REGULAR DIAPERS SIZE-S,3431 - REGULAR DIAPERS,MILK & DIAPERS,1.15,1.14,-0.0087,96.5,103.0,0.0674,1.47,1.66,0.1293,66457.0,67178.0,0.0108,97910.0,111603.0,0.1399,131.0,186.0,0.4198
3431B - REGULAR DIAPERS SIZE-M,3431 - REGULAR DIAPERS,MILK & DIAPERS,1.27,1.1,-0.1339,7.5,6.67,-0.1107,1.36,1.67,0.2279,58013.0,52145.0,-0.1011,79109.0,86908.0,0.0986,11.0,12.0,0.0909
3432A - PANTS DIAPERS SIZE-S 18-22S,3432 - PANTS DIAPERS,MILK & DIAPERS,1.11,1.22,0.0991,9.5,3.0,-0.6842,1.36,1.12,-0.1765,79068.0,88667.0,0.1214,107307.0,99750.0,-0.0704,14.0,8.0,-0.4286
3432B - PANTS DIAPERS SIZE-S 24-38S,3432 - PANTS DIAPERS,MILK & DIAPERS,1.09,1.12,0.0275,96.5,87.33,-0.095,1.6,1.72,0.075,66823.0,68090.0,0.019,106586.0,117365.0,0.1011,121.0,152.0,0.2562
3432C - PANTS DIAPERS SIZE-M 18-22S,3432 - PANTS DIAPERS,MILK & DIAPERS,1.0,1.0,0.0,12.0,2.67,-0.7775,2.0,1.14,-0.43,44204.0,44000.0,-0.0046,88408.0,50286.0,-0.4312,12.0,7.0,-0.4167
3432D - PANTS DIAPERS SIZE-M 24-38S,3432 - PANTS DIAPERS,MILK & DIAPERS,1.16,1.13,-0.0259,364.0,358.67,-0.0146,1.84,2.22,0.2065,71599.0,68304.0,-0.046,131960.0,151850.0,0.1507,395.0,484.0,0.2253
3432E - PANTS DIAPERS SIZE-L 18-22S,3432 - PANTS DIAPERS,MILK & DIAPERS,1.06,1.04,-0.0189,36.0,34.67,-0.0369,1.24,1.53,0.2339,48217.0,49026.0,0.0168,59855.0,74981.0,0.2527,58.0,68.0,0.1724
3432F - PANTS DIAPERS SIZE-L 24-32S,3432 - PANTS DIAPERS,MILK & DIAPERS,1.15,1.15,0.0,520.0,494.0,-0.05,1.95,2.31,0.1846,71791.0,71303.0,-0.0068,140342.0,164854.0,0.1747,532.0,641.0,0.2049
3432G - PANTS DIAPERS SIZE-XL 16-22S,3432 - PANTS DIAPERS,MILK & DIAPERS,1.32,1.26,-0.0455,73.0,66.33,-0.0914,2.15,2.14,-0.0047,84397.0,79905.0,-0.0532,181204.0,170980.0,-0.0564,68.0,93.0,0.3676
3432H - PANTS DIAPERS SIZE-XL 24-32S,3432 - PANTS DIAPERS,MILK & DIAPERS,1.22,1.23,0.0082,499.0,448.33,-0.1015,2.01,2.29,0.1393,79551.0,81020.0,0.0185,159742.0,185327.0,0.1602,497.0,588.0,0.1831
3432I - PANTS DIAPERS SIZE-XXL 18-22S,3432 - PANTS DIAPERS,MILK & DIAPERS,1.09,1.13,0.0367,82.5,71.67,-0.1313,1.85,1.97,0.0649,66417.0,66844.0,0.0064,123133.0,131848.0,0.0708,89.0,109.0,0.2247
3432J - PANTS DIAPERS SIZE-XXL 24-30S,3432 - PANTS DIAPERS,MILK & DIAPERS,1.15,1.23,0.0696,142.5,140.33,-0.0152,2.13,2.49,0.169,80918.0,88545.0,0.0943,172102.0,220576.0,0.2817,134.0,169.0,0.2612
3432K - PANTS DIAPERS 5-10S,3432 - PANTS DIAPERS,MILK & DIAPERS,1.04,1.04,0.0,74.5,75.67,0.0157,1.37,1.51,0.1022,18804.0,18763.0,-0.0022,25705.0,28395.0,0.1046,109.0,150.0,0.3761
3432L - PANTS DIAPERS 36-70S,3432 - PANTS DIAPERS,MILK & DIAPERS,1.2,1.13,-0.0583,64.5,60.33,-0.0647,1.4,1.47,0.05,108328.0,108420.0,0.0008,151895.0,159546.0,0.0504,92.0,123.0,0.337
3432M - PANTS DIAPERS CARTON,3432 - PANTS DIAPERS,MILK & DIAPERS,1.25,1.33,0.064,2.0,3.0,0.5,2.0,1.5,-0.25,230000.0,250733.0,0.0901,460000.0,376100.0,-0.1824,2.0,6.0,2.0
3211B - SHAMPOO 70-100ML,3211 - SHAMPOO,PERSONAL CARE,1.04,1.08,0.0385,105.0,137.0,0.3048,1.07,1.1,0.028,21850.0,22654.0,0.0368,23292.0,24829.0,0.066,197.0,375.0,0.9036
3211C - SHAMPOO 130-250ML,3211 - SHAMPOO,PERSONAL CARE,1.19,1.18,-0.0084,1966.5,1739.33,-0.1155,1.25,1.35,0.08,34643.0,34107.0,-0.0155,43131.0,46131.0,0.0696,3159.0,3858.0,0.2213
3211D - SHAMPOO 270-450ML,3211 - SHAMPOO,PERSONAL CARE,1.14,1.14,0.0,401.0,380.67,-0.0507,1.13,1.23,0.0885,61916.0,63345.0,0.0231,69939.0,77953.0,0.1146,710.0,928.0,0.307
3211E - SHAMPOO 450-700ML,3211 - SHAMPOO,PERSONAL CARE,1.22,1.74,0.4262,70.5,125.0,0.773,1.08,1.68,0.5556,121239.0,188441.0,0.5543,130494.0,316884.0,1.4283,131.0,223.0,0.7023
3213A - CONDITIONER LEAVE ON 30-70ML,3213 - CONDITIONER,PERSONAL CARE,1.41,1.48,0.0496,52.5,55.67,0.0604,1.44,1.43,-0.0069,25794.0,27066.0,0.0493,37101.0,38633.0,0.0413,73.0,117.0,0.6027
3213B - CONDITIONER 70-100ML,3213 - CONDITIONER,PERSONAL CARE,1.09,1.11,0.0183,137.0,125.67,-0.0827,1.19,1.19,0.0,21716.0,23735.0,0.093,25758.0,28139.0,0.0924,231.0,318.0,0.3766
3213C - CONDITIONER 135-250ML,3213 - CONDITIONER,PERSONAL CARE,1.13,1.14,0.0088,236.5,205.33,-0.1318,1.16,1.28,0.1034,36238.0,37795.0,0.043,41909.0,48504.0,0.1574,409.0,480.0,0.1736
3213D - CONDITIONER 260-500ML,3213 - CONDITIONER,PERSONAL CARE,1.29,1.16,-0.1008,7.0,8.33,0.19,1.08,1.14,0.0556,89250.0,86460.0,-0.0313,96115.0,98250.0,0.0222,13.0,22.0,0.6923
3214A - HAIR TONIC,3214 - HAIR TONIC,PERSONAL CARE,1.1,1.01,-0.0818,24.0,26.33,0.0971,1.02,1.07,0.049,44498.0,41814.0,-0.0603,45445.0,44639.0,-0.0177,47.0,74.0,0.5745
3215A - HAIR STYLING CREAM,3215 - HAIR STYLING,PERSONAL CARE,1.01,1.01,0.0,89.0,100.67,0.1311,1.1,1.11,0.0091,33864.0,34282.0,0.0123,37209.0,37924.0,0.0192,162.0,273.0,0.6852
3215B - HAIR STYLING WAX,3215 - HAIR STYLING,PERSONAL CARE,1.0,1.0,0.0,12.0,10.33,-0.1392,1.04,1.15,0.1058,43604.0,29739.0,-0.318,45500.0,34144.0,-0.2496,23.0,27.0,0.1739
3215C - HAIR STYLING GEL,3215 - HAIR STYLING,PERSONAL CARE,1.0,1.0,0.0,32.5,31.33,-0.036,1.05,1.07,0.019,15765.0,15396.0,-0.0234,16527.0,16445.0,-0.005,62.0,88.0,0.4194
3215D - HAIR STYLING SPRAY,3215 - HAIR STYLING,PERSONAL CARE,1.0,1.0,0.0,4.0,4.0,0.0,1.14,1.2,0.0526,36638.0,36583.0,-0.0015,41871.0,43900.0,0.0485,7.0,10.0,0.4286
3216A - HAIR COLOUR POWDER,3216 - HAIR COLOUR,PERSONAL CARE,1.06,1.0,-0.0566,8.5,8.0,-0.0588,1.0,1.0,0.0,25018.0,23779.0,-0.0495,25018.0,23779.0,-0.0495,17.0,24.0,0.4118
3216B - HAIR COLOUR PASTA,3216 - HAIR COLOUR,PERSONAL CARE,1.9,1.71,-0.1,271.0,272.67,0.0062,1.13,1.18,0.0442,38288.0,33868.0,-0.1154,43234.0,40035.0,-0.074,480.0,692.0,0.4417
3216C - HAIR COLOUR SHAMPOO,3216 - HAIR COLOUR,PERSONAL CARE,1.24,1.41,0.1371,114.0,113.33,-0.0059,1.13,1.24,0.0973,19035.0,21510.0,0.13,21592.0,26691.0,0.2362,201.0,274.0,0.3632
3217A - HAIR MASK,3217 - HAIR MASK,PERSONAL CARE,1.37,1.41,0.0292,220.5,231.0,0.0476,1.21,1.27,0.0496,15810.0,14874.0,-0.0592,19102.0,18879.0,-0.0117,365.0,546.0,0.4959
3218A - HAIR VITAMIN BLISTER,3218 - HAIR VITAMIN,PERSONAL CARE,1.15,1.2,0.0435,230.0,220.0,-0.0435,1.21,1.34,0.1074,15772.0,16645.0,0.0554,19143.0,22284.0,0.1641,379.0,493.0,0.3008
3218B - HAIR VITAMIN BOTTLE,3218 - HAIR VITAMIN,PERSONAL CARE,1.03,1.05,0.0194,103.0,89.67,-0.1294,1.07,1.08,0.0093,38302.0,40137.0,0.0479,41095.0,43361.0,0.0551,192.0,249.0,0.2969
3221A - BEAUTY BAR SOAP,3221 - BAR SOAP,PERSONAL CARE,1.73,1.72,-0.0058,323.0,284.67,-0.1187,1.19,1.27,0.0672,7104.0,7222.0,0.0166,8483.0,9192.0,0.0836,541.0,671.0,0.2403
3221B - HEALTHY BAR SOAP,3221 - BAR SOAP,PERSONAL CARE,1.33,1.28,-0.0376,143.0,135.67,-0.0513,1.1,1.19,0.0818,15134.0,15137.0,0.0002,16647.0,18067.0,0.0853,260.0,341.0,0.3115
3221D - BEAUTY BAR SOAP BANDED,3221 - BAR SOAP,PERSONAL CARE,1.1,1.07,-0.0273,254.0,231.33,-0.0893,1.14,1.26,0.1053,16892.0,16466.0,-0.0252,19326.0,20701.0,0.0711,444.0,552.0,0.2432
3221E - HEALTHY BAR SOAP BANDED,3221 - BAR SOAP,PERSONAL CARE,1.13,1.14,0.0088,376.5,371.67,-0.0128,1.17,1.23,0.0513,21941.0,22306.0,0.0166,25695.0,27331.0,0.0637,643.0,910.0,0.4152
3222B - BEAUTY LIQUID SOAP BTL 100-250ML,3222 - BEAUTY LIQUID SOAP,PERSONAL CARE,1.04,1.06,0.0192,112.0,94.0,-0.1607,1.05,1.05,0.0,20412.0,20178.0,-0.0115,21366.0,21154.0,-0.0099,214.0,269.0,0.257
3222D - BEAUTY LIQUID SOAP 300-600ML,3222 - BEAUTY LIQUID SOAP,PERSONAL CARE,1.37,1.41,0.0292,1716.5,1935.0,0.1273,1.3,1.46,0.1231,33182.0,33879.0,0.021,43068.0,49489.0,0.1491,2645.0,3974.0,0.5025
3222E - BEAUTY LIQUID SOAP 700 - 1000ML,3222 - BEAUTY LIQUID SOAP,PERSONAL CARE,1.22,1.15,-0.0574,132.5,207.67,0.5673,1.1,1.2,0.0909,53286.0,50931.0,-0.0442,58350.0,61255.0,0.0498,242.0,518.0,1.1405
3222F - BEAUTY LIQUID SOAP PUMP,3222 - BEAUTY LIQUID SOAP,PERSONAL CARE,1.56,1.91,0.2244,19.5,36.33,0.8631,1.03,1.14,0.1068,134390.0,130105.0,-0.0319,137926.0,147724.0,0.071,38.0,96.0,1.5263
3223B - HEALTHY LIQUID SOAP BTL 100-250ML,3223 - HEALTHY LIQUID SOAP,PERSONAL CARE,1.07,1.04,-0.028,49.0,46.67,-0.0476,1.01,1.04,0.0297,17703.0,16667.0,-0.0585,17886.0,17284.0,-0.0337,97.0,135.0,0.3918
3223C - HEALTHY LIQUID SOAP REF 200-250ML,3223 - HEALTHY LIQUID SOAP,PERSONAL CARE,,3.0,,,0.33,,,1.0,,,101700.0,,,101700.0,,,1.0,
3223D - HEALTHY LIQUID SOAP 300-600ML,3223 - HEALTHY LIQUID SOAP,PERSONAL CARE,1.35,1.32,-0.0222,1493.0,1248.33,-0.1639,1.26,1.37,0.0873,31839.0,31211.0,-0.0197,40047.0,42831.0,0.0695,2374.0,2729.0,0.1495
3223E - ANTISEPTIC LIQUID,3223 - HEALTHY LIQUID SOAP,PERSONAL CARE,1.03,1.0,-0.0291,37.0,33.67,-0.09,1.06,1.19,0.1226,42065.0,45322.0,0.0774,44469.0,53853.0,0.211,70.0,85.0,0.2143
3223F - HEALTHY LIQUID SOAP PUMP,3223 - HEALTHY LIQUID SOAP,PERSONAL CARE,1.0,1.0,0.0,9.0,12.67,0.4078,1.0,1.03,0.03,62611.0,60632.0,-0.0316,62611.0,62270.0,-0.0054,18.0,37.0,1.0556
3223G - HEALTHY LIQUID SOAP 700 - 1000ML,3223 - HEALTHY LIQUID SOAP,PERSONAL CARE,1.26,1.28,0.0159,368.0,331.67,-0.0987,1.19,1.25,0.0504,55030.0,56246.0,0.0221,65750.0,70044.0,0.0653,616.0,799.0,0.2971
3224A - FEMININ HYGIENE SOAP,3224 - FEMININ HYGIENE,PERSONAL CARE,1.04,1.03,-0.0096,149.5,146.0,-0.0234,1.12,1.2,0.0714,22242.0,22431.0,0.0085,24815.0,26917.0,0.0847,268.0,365.0,0.3619
3225A - HAND SOAP BOTTLE,3225 - HAND SOAP,PERSONAL CARE,1.33,1.65,0.2406,36.0,36.67,0.0186,1.04,1.04,0.0,29711.0,40559.0,0.3651,31003.0,42090.0,0.3576,69.0,106.0,0.5362
3225B - HAND SOAP REFFIL,3225 - HAND SOAP,PERSONAL CARE,1.53,1.62,0.0588,368.5,405.0,0.0991,1.26,1.43,0.1349,16893.0,17269.0,0.0223,21282.0,24626.0,0.1571,585.0,852.0,0.4564
3226A - MEN SOAP BOTTLE,3226 - MEN SOAP,PERSONAL CARE,1.0,1.0,0.0,1.5,0.67,-0.5533,1.0,1.0,0.0,26967.0,26900.0,-0.0025,26967.0,26900.0,-0.0025,3.0,2.0,-0.3333
3231A - WOMEN DEO ROLL ON,3231 - WOMEN DEO,PERSONAL CARE,1.2,1.22,0.0167,782.5,750.67,-0.0407,1.12,1.21,0.0804,24594.0,25070.0,0.0194,27631.0,30353.0,0.0985,1393.0,1860.0,0.3352
3231B - WOMEN DEO STICK,3231 - WOMEN DEO,PERSONAL CARE,1.28,1.33,0.0391,12.5,3.0,-0.76,1.04,1.12,0.0769,24424.0,55089.0,1.2555,25442.0,61975.0,1.4359,24.0,8.0,-0.6667
3231C - WOMEN DEO AEROSOL,3231 - WOMEN DEO,PERSONAL CARE,1.0,1.18,0.18,2.5,3.67,0.468,1.0,1.1,0.1,63900.0,76991.0,0.2049,63900.0,84690.0,0.3254,5.0,10.0,1.0
3232A - WOMEN PARFUME & EDT,3232 - WOMEN PARFUME & EDT,PERSONAL CARE,1.05,1.05,0.0,310.5,348.67,0.1229,1.11,1.19,0.0721,44944.0,42148.0,-0.0622,50018.0,50270.0,0.005,558.0,877.0,0.5717
3233A - WOMEN BODY SPRAY,3233 - WOMEN BODY SPRAY,PERSONAL CARE,1.03,1.06,0.0291,69.0,60.33,-0.1257,1.1,1.2,0.0909,24920.0,25848.0,0.0372,27512.0,30983.0,0.1262,125.0,151.0,0.208
3234A - WOMEN COLOGNE 50-100ML,3234 - WOMEN COLOGNE,PERSONAL CARE,1.12,1.18,0.0536,137.5,186.67,0.3576,1.1,1.28,0.1636,17428.0,18608.0,0.0677,19247.0,23900.0,0.2418,249.0,436.0,0.751
3234B - WOMEN COLOGNE 120-200ML,3234 - WOMEN COLOGNE,PERSONAL CARE,1.03,1.04,0.0097,19.5,16.33,-0.1626,1.03,1.07,0.0388,28644.0,29367.0,0.0252,29397.0,31283.0,0.0642,38.0,46.0,0.2105
3235A - MEN DEO ROLL ON,3235 - MEN DEO ROLL ON,PERSONAL CARE,1.19,1.22,0.0252,504.5,553.33,0.0968,1.11,1.19,0.0721,24990.0,24895.0,-0.0038,27648.0,29709.0,0.0745,912.0,1391.0,0.5252
3236A - MEN DEO SPRAY,3236 - MEN DEO SPRAY,PERSONAL CARE,,1.0,,,1.67,,,1.0,,,63120.0,,,63120.0,,,5.0,
3237A - MEN BODY SPRAY,3237 - MEN BODY SPRAY,PERSONAL CARE,1.11,1.11,0.0,57.0,64.33,0.1286,1.12,1.16,0.0357,30804.0,31467.0,0.0215,34428.0,36366.0,0.0563,102.0,167.0,0.6373
3238A - MEN COLOGNE 50-100ML,3238 - MEN COLOGNE,PERSONAL CARE,1.02,1.04,0.0196,21.5,28.0,0.3023,1.1,1.14,0.0364,17486.0,18225.0,0.0423,19279.0,20688.0,0.0731,39.0,74.0,0.8974
3239A - MEN PARFUME & EDT,3239 - MEN PARFUME & EDT,PERSONAL CARE,1.06,1.05,-0.0094,139.5,154.33,0.1063,1.12,1.2,0.0714,38214.0,38299.0,0.0022,42991.0,45939.0,0.0686,248.0,386.0,0.5565
3240A - FACE SUNSCREEN,3240 - SUNSCREEN,PERSONAL CARE,1.06,1.12,0.0566,258.0,278.67,0.0801,1.08,1.15,0.0648,42456.0,44337.0,0.0443,45831.0,50845.0,0.1094,478.0,729.0,0.5251
3241A - FACIAL WASH SOAP WOMEN 20-60G,3241 - FACIAL WASH SOAP,PERSONAL CARE,1.02,1.03,0.0098,183.5,149.0,-0.188,1.06,1.11,0.0472,27606.0,24319.0,-0.1191,29197.0,26908.0,-0.0784,347.0,404.0,0.1643
3241B - FACIAL WASH SOAP WOMEN 70-125G,3241 - FACIAL WASH SOAP,PERSONAL CARE,1.2,1.37,0.1417,785.0,883.33,0.1253,1.16,1.3,0.1207,43164.0,51191.0,0.186,50050.0,66368.0,0.326,1354.0,2044.0,0.5096
3241C - FACIAL WASH SOAP WOMEN 150-250G,3241 - FACIAL WASH SOAP,PERSONAL CARE,1.0,1.17,0.17,1.0,2.0,1.0,1.0,1.0,0.0,132800.0,155533.0,0.1712,132800.0,155533.0,0.1712,2.0,6.0,2.0
3241D - FACIAL CLEANSER PAPER,3241 - FACIAL WASH SOAP,PERSONAL CARE,1.09,1.06,-0.0275,17.0,21.67,0.2747,1.0,1.07,0.07,20950.0,21995.0,0.0499,20950.0,23438.0,0.1188,34.0,61.0,0.7941
3241E - FACIAL BAR SOAP,3241 - FACIAL WASH SOAP,PERSONAL CARE,1.12,1.11,-0.0089,154.0,137.33,-0.1082,1.16,1.27,0.0948,23309.0,23923.0,0.0263,27091.0,30420.0,0.1229,265.0,324.0,0.2226
3242A - FACIAL CLEANSER MILK,3242 - FACIAL CLEANSER MILK,PERSONAL CARE,1.04,1.03,-0.0096,56.5,60.67,0.0738,1.06,1.09,0.0283,17195.0,17132.0,-0.0037,18159.0,18671.0,0.0282,107.0,167.0,0.5607
3243A - FACIAL CLEANSER TONIC,3243 - FACIAL CLEANSER TONIC,PERSONAL CARE,1.06,1.06,0.0,111.0,119.0,0.0721,1.09,1.14,0.0459,20559.0,22508.0,0.0948,22483.0,25672.0,0.1418,203.0,313.0,0.5419
3244B - MICELLAR WATER,3244 - CLEANSER,PERSONAL CARE,1.07,1.08,0.0093,321.5,319.33,-0.0067,1.22,1.15,-0.0574,39238.0,40158.0,0.0234,47875.0,46129.0,-0.0365,527.0,834.0,0.5825
3245A - MOISTURIZER 10-25G,3245 - MOISTURIZER,PERSONAL CARE,1.09,1.13,0.0367,66.5,60.0,-0.0977,1.12,1.16,0.0357,37027.0,39641.0,0.0706,41383.0,46034.0,0.1124,119.0,155.0,0.3025
3245B - MOISTURIZER 30-60G,3245 - MOISTURIZER,PERSONAL CARE,1.06,1.08,0.0189,134.0,148.67,0.1095,1.09,1.21,0.1101,53099.0,54175.0,0.0203,57613.0,65479.0,0.1365,247.0,369.0,0.4939
3245C - MOISTURIZER 75-100G,3245 - MOISTURIZER,PERSONAL CARE,1.0,1.0,0.0,0.5,1.0,1.0,1.0,1.0,0.0,41800.0,42967.0,0.0279,41800.0,42967.0,0.0279,1.0,3.0,2.0
3246A - PEEL MASK,3246 - FACE MASK,PERSONAL CARE,1.0,1.04,0.04,22.5,28.33,0.2591,1.07,1.13,0.0561,66944.0,59856.0,-0.1059,71726.0,67837.0,-0.0542,42.0,75.0,0.7857
3246B - SHEET MASK,3246 - FACE MASK,PERSONAL CARE,5.0,4.55,-0.09,2.0,6.67,2.335,1.0,1.25,0.25,108350.0,38330.0,-0.6462,108350.0,47912.0,-0.5578,4.0,16.0,3.0
3247A - ANTI ACNE,3247 - ANTI ACNE,PERSONAL CARE,1.0,1.1,0.1,6.0,6.67,0.1117,1.09,1.25,0.1468,27933.0,35135.0,0.2578,30473.0,43919.0,0.4412,11.0,16.0,0.4545
